id,lineage
"""MT461606""","""B.1.1.33"""
"""OK465755""","""B.1.1.33"""
"""MZ419867""","""B.1.1.33"""
"""MZ312093""","""B.1.1.33"""
"""MZ312092""","""B.1.1.33"""
"""OA997247""","""B.1.1.33"""
"""MW365010""","""B.1.1.33"""
"""MZ544802""","""B.1.1.33"""
"""OM897973""","""B.1.1.33"""
"""MW778572""","""B.1.1.33"""
"""MZ266450""","""B.1.1.33"""
"""ON017225""","""B.1.1.33"""
"""MZ419856""","""B.1.1.33"""
"""MW365047""","""B.1.1.33"""
"""MZ544799""","""B.1.1.33"""
"""ON017391""","""B.1.1.33"""
"""OA995132""","""B.1.1.33"""
"""LR878222""","""B.1.1.33"""
"""MZ518160""","""B.1.1.33"""
"""OK466276""","""B.1.1.33"""
"""OD923641""","""B.1.1.33"""
"""MW208011""","""B.1.1.33"""
"""OL756580""","""B.1.1.33"""
"""MW365015""","""B.1.1.33"""
"""MZ419862""","""B.1.1.33"""
"""MZ419857""","""B.1.1.33"""
"""MZ518188""","""B.1.1.33"""
"""MZ544782""","""B.1.1.33"""
"""MZ312091""","""B.1.1.33"""
"""MZ477858""","""B.1.1.33"""
"""OM897747""","""B.1.1.33"""
"""MT873499""","""B.1.1.33"""
"""OD997869""","""B.1.1.33"""
"""MZ544793""","""B.1.1.33"""
"""MT807936""","""B.1.1.33"""
"""MZ419870""","""B.1.1.33"""
"""MW751260""","""B.1.1.33"""
"""MZ518149""","""B.1.1.33"""
"""MZ906724""","""B.1.1.33"""
"""MZ332220""","""B.1.1.33"""
"""MT846410""","""B.1.1.33"""
"""ON209844""","""B.1.1.33"""
"""OU451960""","""P.1.17.1"""
"""OU517834""","""P.1.17.1"""
"""OU573407""","""P.1.17.1"""
"""OU451990""","""P.1.17.1"""
"""OU515637""","""P.1.17.1"""
"""OU451943""","""P.1.17.1"""
"""OU515695""","""P.1.17.1"""
"""OU452038""","""P.1.17.1"""
"""OU517875""","""P.1.17.1"""
"""OU451993""","""P.1.17.1"""
"""OU452022""","""P.1.17.1"""
"""OU451982""","""P.1.17.1"""
"""OV915343""","""P.1.17.1"""
"""OU515648""","""P.1.17.1"""
"""OU452027""","""P.1.17.1"""
"""OU451954""","""P.1.17.1"""
"""OU570747""","""P.1.17.1"""
"""OU450999""","""P.1.17.1"""
"""OU428663""","""P.1.17.1"""
"""OU428657""","""P.1.17.1"""
"""OU452053""","""P.1.17.1"""
"""OV914520""","""P.1.17.1"""
"""OU515675""","""P.1.17.1"""
"""OU452020""","""P.1.17.1"""
"""OU451986""","""P.1.17.1"""
"""OU451946""","""P.1.17.1"""
"""OU452028""","""P.1.17.1"""
"""OU451832""","""P.1.17.1"""
"""OU515646""","""P.1.17.1"""
"""OU451983""","""P.1.17.1"""
"""OU451941""","""P.1.17.1"""
"""OU428648""","""P.1.17.1"""
"""OU451950""","""P.1.17.1"""
"""OU515568""","""P.1.17.1"""
"""OU517894""","""P.1.17.1"""
"""OU443797""","""P.1.17.1"""
"""OV917485""","""P.1.17.1"""
"""OU452021""","""P.1.17.1"""
"""OU452019""","""P.1.17.1"""
"""OU398704""","""P.1.17.1"""
"""OU515589""","""P.1.17.1"""
"""OU517836""","""P.1.17.1"""
"""OU517918""","""P.1.17.1"""
"""OU451666""","""P.1.17.1"""
"""OU515560""","""P.1.17.1"""
"""OU517887""","""P.1.17.1"""
"""OU427887""","""P.1.17.1"""
"""OU428464""","""P.1.17.1"""
"""OU428227""","""P.1.17.1"""
"""OU570015""","""P.1.17.1"""
"""OW436765""","""AY.88"""
"""OU451444""","""AY.88"""
"""OW441995""","""AY.88"""
"""OW356168""","""AY.88"""
"""OW391221""","""AY.88"""
"""OW380764""","""AY.88"""
"""OW355519""","""AY.88"""
"""OU428561""","""AY.88"""
"""OL429723""","""AY.88"""
"""OU467182""","""AY.88"""
"""OW427333""","""AY.88"""
"""OW356831""","""AY.88"""
"""OK617150""","""AY.88"""
"""OP123088""","""AY.88"""
"""OW397722""","""AY.88"""
"""OL491709""","""AY.88"""
"""OU880927""","""AY.88"""
"""OU779365""","""AY.88"""
"""OW379847""","""AY.88"""
"""OW439148""","""AY.88"""
"""OW439887""","""AY.88"""
"""OV843436""","""AY.88"""
"""OW381284""","""AY.88"""
"""OV088337""","""AY.88"""
"""OK630683""","""AY.88"""
"""OW438174""","""AY.88"""
"""OL596589""","""AY.88"""
"""OV362329""","""AY.88"""
"""OW436331""","""AY.88"""
"""OK498700""","""AY.88"""
"""OW423556""","""AY.88"""
"""OK654861""","""AY.88"""
"""OU421594""","""AY.88"""
"""OK105884""","""AY.88"""
"""OW442817""","""AY.88"""
"""OM020410""","""AY.88"""
"""OW434233""","""AY.88"""
"""OW372380""","""AY.88"""
"""OV247541""","""AY.88"""
"""OK500808""","""AY.88"""
"""OU835404""","""AY.88"""
"""OK609004""","""AY.88"""
"""OU515191""","""AY.88"""
"""OW373696""","""AY.88"""
"""OU549604""","""AY.88"""
"""OV349981""","""AY.88"""
"""OW388438""","""AY.88"""
"""OL983884""","""AY.88"""
"""OV038679""","""AY.88"""
"""OU632983""","""AY.88"""
"""OX201494""","""BA.2.14"""
"""OX215777""","""BA.2.14"""
"""OW726601""","""BA.2.14"""
"""OX138215""","""BA.2.14"""
"""OX193127""","""BA.2.14"""
"""OW809467""","""BA.2.14"""
"""OX144527""","""BA.2.14"""
"""OX208608""","""BA.2.14"""
"""OX141107""","""BA.2.14"""
"""OX052339""","""BA.2.14"""
"""OX059218""","""BA.2.14"""
"""OX003875""","""BA.2.14"""
"""OX050428""","""BA.2.14"""
"""OX016352""","""BA.2.14"""
"""OX040412""","""BA.2.14"""
"""OX118484""","""BA.2.14"""
"""OX093481""","""BA.2.14"""
"""OX206708""","""BA.2.14"""
"""OX132327""","""BA.2.14"""
"""OX269503""","""BA.2.14"""
"""ON694321""","""BA.2.14"""
"""OX122115""","""BA.2.14"""
"""OX195612""","""BA.2.14"""
"""OW641615""","""BA.2.14"""
"""OX204877""","""BA.2.14"""
"""OX042415""","""BA.2.14"""
"""OX144515""","""BA.2.14"""
"""OX173502""","""BA.2.14"""
"""OX214451""","""BA.2.14"""
"""OX040899""","""BA.2.14"""
"""OX205345""","""BA.2.14"""
"""OX172693""","""BA.2.14"""
"""OX140490""","""BA.2.14"""
"""OX106695""","""BA.2.14"""
"""OW999294""","""BA.2.14"""
"""OX029944""","""BA.2.14"""
"""OX132735""","""BA.2.14"""
"""OX154571""","""BA.2.14"""
"""ON536596""","""BA.2.14"""
"""OX198869""","""BA.2.14"""
"""OX165447""","""BA.2.14"""
"""OX148857""","""BA.2.14"""
"""OX173641""","""BA.2.14"""
"""OX125026""","""BA.2.14"""
"""OX177436""","""BA.2.14"""
"""OX187702""","""BA.2.14"""
"""OX118012""","""BA.2.14"""
"""OX173579""","""BA.2.14"""
"""OX177884""","""BA.2.14"""
"""OX194466""","""BA.2.14"""
"""ON418361""","""BA.2.3.10"""
"""ON519963""","""BA.2.3.10"""
"""ON537281""","""BA.2.3.10"""
"""ON537242""","""BA.2.3.10"""
"""ON490130""","""BA.2.3.10"""
"""ON636869""","""BA.2.3.10"""
"""ON095256""","""BA.2.3.10"""
"""ON369112""","""BA.2.3.10"""
"""ON308874""","""BA.2.3.10"""
"""ON270810""","""BA.2.3.10"""
"""ON413000""","""BA.2.3.10"""
"""OW676707""","""BA.2.3.10"""
"""ON503741""","""BA.2.3.10"""
"""ON295588""","""BA.2.3.10"""
"""ON328678""","""BA.2.3.10"""
"""ON680475""","""BA.2.3.10"""
"""ON679124""","""BA.2.3.10"""
"""ON545182""","""BA.2.3.10"""
"""ON458511""","""BA.2.3.10"""
"""ON405214""","""BA.2.3.10"""
"""ON412981""","""BA.2.3.10"""
"""ON310103""","""BA.2.3.10"""
"""ON593573""","""BA.2.3.10"""
"""OW563439""","""BA.2.3.10"""
"""ON490414""","""BA.2.3.10"""
"""ON382998""","""BA.2.3.10"""
"""ON779707""","""BA.2.3.10"""
"""ON896138""","""BA.2.3.10"""
"""ON409835""","""BA.2.3.10"""
"""ON636263""","""BA.2.3.10"""
"""ON712817""","""BA.2.3.10"""
"""ON236121""","""BA.2.3.10"""
"""ON418512""","""BA.2.3.10"""
"""ON449339""","""BA.2.3.10"""
"""ON310013""","""BA.2.3.10"""
"""ON654999""","""BA.2.3.10"""
"""ON541503""","""BA.2.3.10"""
"""ON271113""","""BA.2.3.10"""
"""ON337073""","""BA.2.3.10"""
"""ON232286""","""BA.2.3.10"""
"""ON519771""","""BA.2.3.10"""
"""ON413599""","""BA.2.3.10"""
"""ON297262""","""BA.2.3.10"""
"""ON249413""","""BA.2.3.10"""
"""ON690885""","""BA.2.3.10"""
"""OP089447""","""BA.2.3.10"""
"""ON548713""","""BA.2.3.10"""
"""ON398904""","""BA.2.3.10"""
"""ON478616""","""BA.2.3.10"""
"""ON208921""","""BA.2.3.10"""
"""ON239569""","""BA.2.3.5"""
"""ON402093""","""BA.2.3.5"""
"""ON448342""","""BA.2.3.5"""
"""ON176812""","""BA.2.3.5"""
"""ON143433""","""BA.2.3.5"""
"""OW267707""","""BA.2.3.5"""
"""ON261993""","""BA.2.3.5"""
"""OW599841""","""BA.2.3.5"""
"""ON084544""","""BA.2.3.5"""
"""ON143146""","""BA.2.3.5"""
"""OW263585""","""BA.2.3.5"""
"""ON234016""","""BA.2.3.5"""
"""ON467560""","""BA.2.3.5"""
"""OW345725""","""BA.2.3.5"""
"""ON643177""","""BA.2.3.5"""
"""ON234368""","""BA.2.3.5"""
"""ON350142""","""BA.2.3.5"""
"""OW202404""","""BA.2.3.5"""
"""OW608272""","""BA.2.3.5"""
"""OV949323""","""BA.2.3.5"""
"""OV896013""","""BA.2.3.5"""
"""OW667032""","""BA.2.3.5"""
"""OW070280""","""BA.2.3.5"""
"""ON078803""","""BA.2.3.5"""
"""ON349142""","""BA.2.3.5"""
"""OW148051""","""BA.2.3.5"""
"""OX087432""","""BA.2.3.5"""
"""OW189806""","""BA.2.3.5"""
"""ON174684""","""BA.2.3.5"""
"""ON573550""","""BA.2.3.5"""
"""ON687653""","""BA.2.3.5"""
"""ON361368""","""BA.2.3.5"""
"""OW292969""","""BA.2.3.5"""
"""OW854408""","""BA.2.3.5"""
"""ON144087""","""BA.2.3.5"""
"""OW237907""","""BA.2.3.5"""
"""ON694714""","""BA.2.3.5"""
"""ON105623""","""BA.2.3.5"""
"""OW401849""","""BA.2.3.5"""
"""OW978835""","""BA.2.3.5"""
"""OW657986""","""BA.2.3.5"""
"""ON674959""","""BA.2.3.5"""
"""ON250734""","""BA.2.3.5"""
"""OW979635""","""BA.2.3.5"""
"""ON139240""","""BA.2.3.5"""
"""ON508711""","""BA.2.3.5"""
"""ON590375""","""BA.2.3.5"""
"""ON178224""","""BA.2.3.5"""
"""OW604068""","""BA.2.3.5"""
"""ON453008""","""BA.2.3.5"""
"""FR990897""","""B.1.177.71"""
"""OU011579""","""B.1.177.71"""
"""FR990911""","""B.1.177.71"""
"""OD999730""","""B.1.177.71"""
"""OE999082""","""B.1.177.71"""
"""OU010357""","""B.1.177.71"""
"""OE995222""","""B.1.177.71"""
"""OU011441""","""B.1.177.71"""
"""OU010399""","""B.1.177.71"""
"""OU011432""","""B.1.177.71"""
"""OU009248""","""B.1.177.71"""
"""OE998762""","""B.1.177.71"""
"""OE999351""","""B.1.177.71"""
"""OU175104""","""B.1.177.71"""
"""OU011305""","""B.1.177.71"""
"""OU009190""","""B.1.177.71"""
"""OU008961""","""B.1.177.71"""
"""OU009261""","""B.1.177.71"""
"""OU010043""","""B.1.177.71"""
"""FR990585""","""B.1.177.71"""
"""FR990943""","""B.1.177.71"""
"""OU011664""","""B.1.177.71"""
"""FR991517""","""B.1.177.71"""
"""OU010815""","""B.1.177.71"""
"""OU009258""","""B.1.177.71"""
"""OE997739""","""B.1.177.71"""
"""OE998677""","""B.1.177.71"""
"""OD998684""","""B.1.177.71"""
"""OU010363""","""B.1.177.71"""
"""OU010034""","""B.1.177.71"""
"""OU170676""","""B.1.177.71"""
"""FR991276""","""B.1.177.71"""
"""FR991188""","""B.1.177.71"""
"""OU011371""","""B.1.177.71"""
"""OU010089""","""B.1.177.71"""
"""OU009187""","""B.1.177.71"""
"""OU009806""","""B.1.177.71"""
"""OU010744""","""B.1.177.71"""
"""OU281511""","""B.1.177.71"""
"""FR990909""","""B.1.177.71"""
"""OU000369""","""B.1.177.71"""
"""OU281279""","""B.1.177.71"""
"""OU010146""","""B.1.177.71"""
"""OU009870""","""B.1.177.71"""
"""OU009252""","""B.1.177.71"""
"""FR990586""","""B.1.177.71"""
"""OU009904""","""B.1.177.71"""
"""OU011791""","""B.1.177.71"""
"""OU190245""","""B.1.177.71"""
"""OU268804""","""B.1.177.71"""
"""MW645819""","""B.1.443"""
"""MT947587""","""B.1.443"""
"""MW341953""","""B.1.443"""
"""OL984081""","""B.1.443"""
"""ON613318""","""B.1.443"""
"""OP050326""","""B.1.443"""
"""MZ910110""","""B.1.443"""
"""MW522496""","""B.1.443"""
"""MZ906552""","""B.1.443"""
"""OK466284""","""B.1.443"""
"""ON601368""","""B.1.443"""
"""ON601390""","""B.1.443"""
"""OK598746""","""B.1.443"""
"""OK598818""","""B.1.443"""
"""OM222707""","""B.1.443"""
"""OL381167""","""B.1.443"""
"""OK466082""","""B.1.443"""
"""ON074565""","""B.1.443"""
"""OK466837""","""B.1.443"""
"""OK466077""","""B.1.443"""
"""OK462940""","""B.1.443"""
"""MZ543382""","""B.1.443"""
"""MZ473154""","""B.1.443"""
"""OL967219""","""B.1.443"""
"""MZ917915""","""B.1.443"""
"""OK466186""","""B.1.443"""
"""MZ917205""","""B.1.443"""
"""MZ505805""","""B.1.443"""
"""MZ915407""","""B.1.443"""
"""OK598362""","""B.1.443"""
"""OK466023""","""B.1.443"""
"""ON074569""","""B.1.443"""
"""OK598900""","""B.1.443"""
"""OL984088""","""B.1.443"""
"""OK425072""","""B.1.443"""
"""OL967220""","""B.1.443"""
"""ON601365""","""B.1.443"""
"""OK598383""","""B.1.443"""
"""MZ917693""","""B.1.443"""
"""OL984082""","""B.1.443"""
"""MW645707""","""B.1.443"""
"""ON601364""","""B.1.443"""
"""OK465799""","""B.1.443"""
"""MZ906736""","""B.1.443"""
"""OK598355""","""B.1.443"""
"""MZ543387""","""B.1.443"""
"""MZ471502""","""B.1.443"""
"""OK598343""","""B.1.443"""
"""OK466260""","""B.1.443"""
"""OK467607""","""B.1.443"""
"""OA993170""","""B.1.1.240"""
"""OA994078""","""B.1.1.240"""
"""HG999986""","""B.1.1.240"""
"""HG999333""","""B.1.1.240"""
"""OA999328""","""B.1.1.240"""
"""HG998948""","""B.1.1.240"""
"""HG999325""","""B.1.1.240"""
"""HG999322""","""B.1.1.240"""
"""OD903248""","""B.1.1.240"""
"""OA972107""","""B.1.1.240"""
"""OB987289""","""B.1.1.240"""
"""OB992843""","""B.1.1.240"""
"""HG998425""","""B.1.1.240"""
"""HG998756""","""B.1.1.240"""
"""OD901123""","""B.1.1.240"""
"""HG998594""","""B.1.1.240"""
"""OD899887""","""B.1.1.240"""
"""OD901476""","""B.1.1.240"""
"""OD925542""","""B.1.1.240"""
"""OU419893""","""B.1.1.240"""
"""OA972166""","""B.1.1.240"""
"""OA972722""","""B.1.1.240"""
"""OB999816""","""B.1.1.240"""
"""OD900741""","""B.1.1.240"""
"""OA998125""","""B.1.1.240"""
"""HG996850""","""B.1.1.240"""
"""HG997154""","""B.1.1.240"""
"""OA982551""","""B.1.1.240"""
"""HG999236""","""B.1.1.240"""
"""OA994001""","""B.1.1.240"""
"""OD921427""","""B.1.1.240"""
"""OA982331""","""B.1.1.240"""
"""OA994077""","""B.1.1.240"""
"""OD899241""","""B.1.1.240"""
"""HG999211""","""B.1.1.240"""
"""OB987563""","""B.1.1.240"""
"""OD920286""","""B.1.1.240"""
"""OD916515""","""B.1.1.240"""
"""OC997458""","""B.1.1.240"""
"""OA972675""","""B.1.1.240"""
"""OA992776""","""B.1.1.240"""
"""HG996899""","""B.1.1.240"""
"""OB994344""","""B.1.1.240"""
"""HG998586""","""B.1.1.240"""
"""OB992689""","""B.1.1.240"""
"""OB986876""","""B.1.1.240"""
"""OD914978""","""B.1.1.240"""
"""OD915743""","""B.1.1.240"""
"""OD964602""","""B.1.1.240"""
"""OA982348""","""B.1.1.240"""
"""OU428631""","""AY.23"""
"""MZ850447""","""AY.23"""
"""MZ592521""","""AY.23"""
"""OU733603""","""AY.23"""
"""OV343447""","""AY.23"""
"""OV334708""","""AY.23"""
"""OV671439""","""AY.23"""
"""OV914517""","""AY.23"""
"""OV238904""","""AY.23"""
"""OU976266""","""AY.23"""
"""OU930175""","""AY.23"""
"""OU734511""","""AY.23"""
"""OU929991""","""AY.23"""
"""OV293556""","""AY.23"""
"""OK128633""","""AY.23"""
"""OU514991""","""AY.23"""
"""OV671038""","""AY.23"""
"""OU515323""","""AY.23"""
"""OV108046""","""AY.23"""
"""OV265780""","""AY.23"""
"""OU754133""","""AY.23"""
"""OU573474""","""AY.23"""
"""OU573582""","""AY.23"""
"""OV104645""","""AY.23"""
"""OV177368""","""AY.23"""
"""OU595998""","""AY.23"""
"""OU936111""","""AY.23"""
"""OW389420""","""AY.23"""
"""OU838296""","""AY.23"""
"""OU979683""","""AY.23"""
"""MZ776247""","""AY.23"""
"""OU732302""","""AY.23"""
"""OV387950""","""AY.23"""
"""OU570301""","""AY.23"""
"""OV327305""","""AY.23"""
"""OU984798""","""AY.23"""
"""ON755649""","""AY.23"""
"""OV016672""","""AY.23"""
"""OK629416""","""AY.23"""
"""OL500279""","""AY.23"""
"""OU701814""","""AY.23"""
"""OU925882""","""AY.23"""
"""ON755638""","""AY.23"""
"""OK461431""","""AY.23"""
"""OU900607""","""AY.23"""
"""OU966955""","""AY.23"""
"""OV073226""","""AY.23"""
"""OU620100""","""AY.23"""
"""OL579439""","""AY.23"""
"""OV259615""","""AY.23"""
"""MZ907101""","""B.1.399"""
"""MZ907430""","""B.1.399"""
"""MZ378165""","""B.1.399"""
"""MZ722698""","""B.1.399"""
"""MZ842435""","""B.1.399"""
"""MW276206""","""B.1.399"""
"""MW306330""","""B.1.399"""
"""MZ910028""","""B.1.399"""
"""OK548990""","""B.1.399"""
"""MW306382""","""B.1.399"""
"""MW483507""","""B.1.399"""
"""MZ914919""","""B.1.399"""
"""MW134191""","""B.1.399"""
"""MZ917911""","""B.1.399"""
"""MW565071""","""B.1.399"""
"""ON011326""","""B.1.399"""
"""MW134327""","""B.1.399"""
"""MW483340""","""B.1.399"""
"""MW276639""","""B.1.399"""
"""ON477815""","""B.1.399"""
"""MW306362""","""B.1.399"""
"""MZ908144""","""B.1.399"""
"""MT811456""","""B.1.399"""
"""MZ918367""","""B.1.399"""
"""MZ907206""","""B.1.399"""
"""MZ377841""","""B.1.399"""
"""MW974524""","""B.1.399"""
"""MZ473974""","""B.1.399"""
"""MW972872""","""B.1.399"""
"""MW306380""","""B.1.399"""
"""OU007093""","""B.1.399"""
"""MW306318""","""B.1.399"""
"""OK466500""","""B.1.399"""
"""MZ842405""","""B.1.399"""
"""MZ842666""","""B.1.399"""
"""OL365559""","""B.1.399"""
"""ON477791""","""B.1.399"""
"""MZ910548""","""B.1.399"""
"""OK549244""","""B.1.399"""
"""OM757237""","""B.1.399"""
"""MW306344""","""B.1.399"""
"""MZ910516""","""B.1.399"""
"""MW306322""","""B.1.399"""
"""MW134375""","""B.1.399"""
"""MZ907199""","""B.1.399"""
"""MW565118""","""B.1.399"""
"""MZ842433""","""B.1.399"""
"""MZ909890""","""B.1.399"""
"""OL675926""","""B.1.399"""
"""MZ910439""","""B.1.399"""
"""MW638153""","""C.23"""
"""MW673361""","""C.23"""
"""MZ028667""","""C.23"""
"""MW577876""","""C.23"""
"""MW522464""","""C.23"""
"""MW577068""","""C.23"""
"""MW493688""","""C.23"""
"""MW577069""","""C.23"""
"""MZ405170""","""C.23"""
"""MW766678""","""C.23"""
"""MW031799""","""C.23"""
"""MW669425""","""C.23"""
"""MW705587""","""C.23"""
"""MW639780""","""C.23"""
"""MZ918463""","""C.23"""
"""ON134852""","""C.23"""
"""ON134864""","""C.23"""
"""MZ718986""","""C.23"""
"""MW521775""","""C.23"""
"""OM246966""","""C.23"""
"""OL365512""","""C.23"""
"""MW331629""","""C.23"""
"""MW863869""","""C.23"""
"""MW577877""","""C.23"""
"""MZ257189""","""C.23"""
"""MZ010364""","""C.23"""
"""MW411899""","""C.23"""
"""MW644277""","""C.23"""
"""OM252744""","""C.23"""
"""MW669423""","""C.23"""
"""MZ011134""","""C.23"""
"""MW673348""","""C.23"""
"""MZ257181""","""C.23"""
"""MZ499290""","""C.23"""
"""MW792861""","""C.23"""
"""OL825893""","""C.23"""
"""OK623308""","""C.23"""
"""MW592858""","""C.23"""
"""OK188207""","""C.23"""
"""OM250711""","""C.23"""
"""MW731050""","""C.23"""
"""MW975054""","""C.23"""
"""MZ011931""","""C.23"""
"""MW031802""","""C.23"""
"""ON135092""","""C.23"""
"""MW778965""","""C.23"""
"""MW031801""","""C.23"""
"""OM250737""","""C.23"""
"""MW643838""","""C.23"""
"""ON135276""","""C.23"""
"""OV515136""","""AY.43"""
"""OV499888""","""AY.43"""
"""OW492028""","""AY.43"""
"""OW663209""","""AY.43"""
"""OU936029""","""AY.43"""
"""OV825511""","""AY.43"""
"""OL668404""","""AY.43"""
"""OV672811""","""AY.43"""
"""OV221223""","""AY.43"""
"""ON288297""","""AY.43"""
"""OW544377""","""AY.43"""
"""OV210870""","""AY.43"""
"""OV917513""","""AY.43"""
"""OV203335""","""AY.43"""
"""ON446098""","""AY.43"""
"""OV411321""","""AY.43"""
"""OV530802""","""AY.43"""
"""OV379692""","""AY.43"""
"""OV527107""","""AY.43"""
"""OW455207""","""AY.43"""
"""OV513107""","""AY.43"""
"""OV262052""","""AY.43"""
"""OW582914""","""AY.43"""
"""OW248680""","""AY.43"""
"""OU718748""","""AY.43"""
"""OU925567""","""AY.43"""
"""OV851240""","""AY.43"""
"""OV401040""","""AY.43"""
"""OU516025""","""AY.43"""
"""OX117776""","""AY.43"""
"""ON440218""","""AY.43"""
"""OU959481""","""AY.43"""
"""OU977553""","""AY.43"""
"""OW332584""","""AY.43"""
"""OU570351""","""AY.43"""
"""OW586714""","""AY.43"""
"""OU925142""","""AY.43"""
"""OV406348""","""AY.43"""
"""OV294621""","""AY.43"""
"""OW606692""","""AY.43"""
"""OV000248""","""AY.43"""
"""OU642867""","""AY.43"""
"""OX122579""","""AY.43"""
"""OW627814""","""AY.43"""
"""OV164532""","""AY.43"""
"""OV304178""","""AY.43"""
"""OV884944""","""AY.43"""
"""OV684012""","""AY.43"""
"""OM052851""","""AY.43"""
"""OV570830""","""AY.43"""
"""LR814007""","""B.1.201"""
"""LR991135""","""B.1.201"""
"""OU800435""","""B.1.201"""
"""OU811238""","""B.1.201"""
"""FR995747""","""B.1.201"""
"""OU798279""","""B.1.201"""
"""OU815494""","""B.1.201"""
"""OU813210""","""B.1.201"""
"""OU801682""","""B.1.201"""
"""OU809942""","""B.1.201"""
"""OU804427""","""B.1.201"""
"""OU814273""","""B.1.201"""
"""LR814263""","""B.1.201"""
"""OA969512""","""B.1.201"""
"""OU803302""","""B.1.201"""
"""OU807517""","""B.1.201"""
"""FR995226""","""B.1.201"""
"""OU810399""","""B.1.201"""
"""OU810483""","""B.1.201"""
"""OU812815""","""B.1.201"""
"""LR814270""","""B.1.201"""
"""OU800893""","""B.1.201"""
"""OU812509""","""B.1.201"""
"""OU796704""","""B.1.201"""
"""FR991791""","""B.1.201"""
"""FR994533""","""B.1.201"""
"""OU814007""","""B.1.201"""
"""OU797133""","""B.1.201"""
"""OU813058""","""B.1.201"""
"""FR995628""","""B.1.201"""
"""OU806922""","""B.1.201"""
"""OU805344""","""B.1.201"""
"""OU812293""","""B.1.201"""
"""LR814271""","""B.1.201"""
"""OU803365""","""B.1.201"""
"""OU801928""","""B.1.201"""
"""OU805166""","""B.1.201"""
"""OU804992""","""B.1.201"""
"""OU804176""","""B.1.201"""
"""OU808238""","""B.1.201"""
"""LR821907""","""B.1.201"""
"""FR996589""","""B.1.201"""
"""OU800158""","""B.1.201"""
"""LR814004""","""B.1.201"""
"""OU807495""","""B.1.201"""
"""LR991147""","""B.1.201"""
"""OU809976""","""B.1.201"""
"""OU796281""","""B.1.201"""
"""OU810007""","""B.1.201"""
"""OU814066""","""B.1.201"""
"""BS004485""","""BA.2.3.13"""
"""BS004798""","""BA.2.3.13"""
"""ON111204""","""BA.2.3.13"""
"""ON376356""","""BA.2.3.13"""
"""OW642786""","""BA.2.3.13"""
"""ON293776""","""BA.2.3.13"""
"""ON894918""","""BA.2.3.13"""
"""ON260640""","""BA.2.3.13"""
"""ON223289""","""BA.2.3.13"""
"""ON186859""","""BA.2.3.13"""
"""ON110060""","""BA.2.3.13"""
"""OP136733""","""BA.2.3.13"""
"""OX078356""","""BA.2.3.13"""
"""ON186539""","""BA.2.3.13"""
"""ON039392""","""BA.2.3.13"""
"""ON971727""","""BA.2.3.13"""
"""BS004768""","""BA.2.3.13"""
"""BS004832""","""BA.2.3.13"""
"""ON039608""","""BA.2.3.13"""
"""ON218727""","""BA.2.3.13"""
"""ON262075""","""BA.2.3.13"""
"""BS004431""","""BA.2.3.13"""
"""BS004841""","""BA.2.3.13"""
"""ON393165""","""BA.2.3.13"""
"""BS004524""","""BA.2.3.13"""
"""BS004782""","""BA.2.3.13"""
"""ON111240""","""BA.2.3.13"""
"""ON110996""","""BA.2.3.13"""
"""ON039516""","""BA.2.3.13"""
"""OM850437""","""BA.2.3.13"""
"""ON292683""","""BA.2.3.13"""
"""ON186985""","""BA.2.3.13"""
"""ON111130""","""BA.2.3.13"""
"""ON186336""","""BA.2.3.13"""
"""OW663595""","""BA.2.3.13"""
"""OM839689""","""BA.2.3.13"""
"""ON623288""","""BA.2.3.13"""
"""ON244368""","""BA.2.3.13"""
"""ON077983""","""BA.2.3.13"""
"""ON159145""","""BA.2.3.13"""
"""BS004412""","""BA.2.3.13"""
"""BS004558""","""BA.2.3.13"""
"""ON293086""","""BA.2.3.13"""
"""ON110080""","""BA.2.3.13"""
"""OW598311""","""BA.2.3.13"""
"""ON111131""","""BA.2.3.13"""
"""ON037322""","""BA.2.3.13"""
"""OM839159""","""BA.2.3.13"""
"""ON190723""","""BA.2.3.13"""
"""OM516414""","""BA.2.3.13"""
"""OA982346""","""B.1.1"""
"""OU368174""","""B.1.1"""
"""ON134763""","""B.1.1"""
"""FR997272""","""B.1.1"""
"""OL368599""","""B.1.1"""
"""OA969883""","""B.1.1"""
"""ON208966""","""B.1.1"""
"""ON072076""","""B.1.1"""
"""OV883060""","""B.1.1"""
"""OU191602""","""B.1.1"""
"""LR824410""","""B.1.1"""
"""OE995553""","""B.1.1"""
"""OM503782""","""B.1.1"""
"""OM294463""","""B.1.1"""
"""ON313488""","""B.1.1"""
"""OM264001""","""B.1.1"""
"""OM288034""","""B.1.1"""
"""OU367162""","""B.1.1"""
"""OM245856""","""B.1.1"""
"""OK368011""","""B.1.1"""
"""OA971458""","""B.1.1"""
"""MW987202""","""B.1.1"""
"""OM956687""","""B.1.1"""
"""OA975090""","""B.1.1"""
"""MW940534""","""B.1.1"""
"""MZ140820""","""B.1.1"""
"""OM739075""","""B.1.1"""
"""FR999859""","""B.1.1"""
"""OU281074""","""B.1.1"""
"""OM403048""","""B.1.1"""
"""OM291064""","""B.1.1"""
"""OA964763""","""B.1.1"""
"""ON870081""","""B.1.1"""
"""ON297720""","""B.1.1"""
"""OP129343""","""B.1.1"""
"""OM269193""","""B.1.1"""
"""OK290363""","""B.1.1"""
"""OL989080""","""B.1.1"""
"""OK399761""","""B.1.1"""
"""FR996329""","""B.1.1"""
